queueId,priority,scenarioGroup,scenarioId,scenarioName,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,rerunScope,requiresModelModeSupport,analysisRole,plannedUse,replacementForHistory
V3-E4-4c-seed17,1,E4,E4-4c,强双轨辟谣干预强度,17,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed18,1,E4,E4-4c,强双轨辟谣干预强度,18,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed19,1,E4,E4-4c,强双轨辟谣干预强度,19,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed20,1,E4,E4-4c,强双轨辟谣干预强度,20,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed21,1,E4,E4-4c,强双轨辟谣干预强度,21,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed22,1,E4,E4-4c,强双轨辟谣干预强度,22,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed23,1,E4,E4-4c,强双轨辟谣干预强度,23,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed24,1,E4,E4-4c,强双轨辟谣干预强度,24,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed25,1,E4,E4-4c,强双轨辟谣干预强度,25,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed26,1,E4,E4-4c,强双轨辟谣干预强度,26,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed27,1,E4,E4-4c,强双轨辟谣干预强度,27,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed28,1,E4,E4-4c,强双轨辟谣干预强度,28,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed29,1,E4,E4-4c,强双轨辟谣干预强度,29,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E4-4c-seed30,1,E4,E4-4c,强双轨辟谣干预强度,30,30,true,true,4,6,0.1,10,10,35,5,0.1,0.3,2,30,4,180,干预强度敏感性,与弱/默认强度构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed01,2,E6,E6-1a,低传播速率双轨辟谣干预,1,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed02,2,E6,E6-1a,低传播速率双轨辟谣干预,2,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed03,2,E6,E6-1a,低传播速率双轨辟谣干预,3,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed04,2,E6,E6-1a,低传播速率双轨辟谣干预,4,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed05,2,E6,E6-1a,低传播速率双轨辟谣干预,5,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed06,2,E6,E6-1a,低传播速率双轨辟谣干预,6,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed07,2,E6,E6-1a,低传播速率双轨辟谣干预,7,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed08,2,E6,E6-1a,低传播速率双轨辟谣干预,8,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed09,2,E6,E6-1a,低传播速率双轨辟谣干预,9,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed10,2,E6,E6-1a,低传播速率双轨辟谣干预,10,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed11,2,E6,E6-1a,低传播速率双轨辟谣干预,11,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed12,2,E6,E6-1a,低传播速率双轨辟谣干预,12,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed13,2,E6,E6-1a,低传播速率双轨辟谣干预,13,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed14,2,E6,E6-1a,低传播速率双轨辟谣干预,14,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed15,2,E6,E6-1a,低传播速率双轨辟谣干预,15,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed16,2,E6,E6-1a,低传播速率双轨辟谣干预,16,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed17,2,E6,E6-1a,低传播速率双轨辟谣干预,17,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed18,2,E6,E6-1a,低传播速率双轨辟谣干预,18,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed19,2,E6,E6-1a,低传播速率双轨辟谣干预,19,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed20,2,E6,E6-1a,低传播速率双轨辟谣干预,20,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed21,2,E6,E6-1a,低传播速率双轨辟谣干预,21,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed22,2,E6,E6-1a,低传播速率双轨辟谣干预,22,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed23,2,E6,E6-1a,低传播速率双轨辟谣干预,23,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed24,2,E6,E6-1a,低传播速率双轨辟谣干预,24,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed25,2,E6,E6-1a,低传播速率双轨辟谣干预,25,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed26,2,E6,E6-1a,低传播速率双轨辟谣干预,26,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed27,2,E6,E6-1a,低传播速率双轨辟谣干预,27,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed28,2,E6,E6-1a,低传播速率双轨辟谣干预,28,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed29,2,E6,E6-1a,低传播速率双轨辟谣干预,29,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1a-seed30,2,E6,E6-1a,低传播速率双轨辟谣干预,30,30,true,true,4,6,0.1,10,10,20,2,0.05,0.15,2,30,4,180,传播速率敏感性,证明结论不依赖默认传播强度。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed01,2,E6,E6-1c,高传播速率双轨辟谣干预,1,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed02,2,E6,E6-1c,高传播速率双轨辟谣干预,2,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed03,2,E6,E6-1c,高传播速率双轨辟谣干预,3,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed04,2,E6,E6-1c,高传播速率双轨辟谣干预,4,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed05,2,E6,E6-1c,高传播速率双轨辟谣干预,5,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed06,2,E6,E6-1c,高传播速率双轨辟谣干预,6,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed07,2,E6,E6-1c,高传播速率双轨辟谣干预,7,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed08,2,E6,E6-1c,高传播速率双轨辟谣干预,8,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed09,2,E6,E6-1c,高传播速率双轨辟谣干预,9,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed10,2,E6,E6-1c,高传播速率双轨辟谣干预,10,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed11,2,E6,E6-1c,高传播速率双轨辟谣干预,11,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed12,2,E6,E6-1c,高传播速率双轨辟谣干预,12,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed13,2,E6,E6-1c,高传播速率双轨辟谣干预,13,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed14,2,E6,E6-1c,高传播速率双轨辟谣干预,14,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed15,2,E6,E6-1c,高传播速率双轨辟谣干预,15,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed16,2,E6,E6-1c,高传播速率双轨辟谣干预,16,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed17,2,E6,E6-1c,高传播速率双轨辟谣干预,17,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed18,2,E6,E6-1c,高传播速率双轨辟谣干预,18,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed19,2,E6,E6-1c,高传播速率双轨辟谣干预,19,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed20,2,E6,E6-1c,高传播速率双轨辟谣干预,20,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed21,2,E6,E6-1c,高传播速率双轨辟谣干预,21,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed22,2,E6,E6-1c,高传播速率双轨辟谣干预,22,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed23,2,E6,E6-1c,高传播速率双轨辟谣干预,23,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed24,2,E6,E6-1c,高传播速率双轨辟谣干预,24,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed25,2,E6,E6-1c,高传播速率双轨辟谣干预,25,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
V3-E6-1c-seed26,2,E6,E6-1c,高传播速率双轨辟谣干预,26,30,true,true,4,6,0.1,10,10,50,8,0.05,0.15,2,30,4,180,传播速率敏感性,与低/默认传播速率构成三水平对照。,SCI_V3_FULL_RERUN_20260613,0,coupled_seirg_full,full_model,master_thesis_full_rerun,false,primary_reproduction,复现硕士论文既有场景，并作为 SCI v3 主模型比较基准。,true
