queueId,priority,scenarioGroup,scenarioId,scenarioName,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime,expectedFinalTime,paperUse,notes,batchId,modelMode,modelModeName,baselineFamily,rerunScope,requiresModelModeSupport,analysisRole,plannedUse,replacementForHistory
V3-CH5-ON-T60-seed06,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,6,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed07,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,7,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed08,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,8,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed09,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,9,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed10,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,10,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed11,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,11,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed12,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,12,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed13,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,13,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed14,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,14,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed15,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,15,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed16,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,16,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed17,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,17,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed18,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,18,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed19,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,19,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed20,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,20,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed21,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,21,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed22,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,22,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed23,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,23,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed24,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,24,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed25,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,25,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed26,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,26,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed27,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,27,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed28,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,28,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed29,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,29,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
V3-CH5-ON-T60-seed30,1,CH5_NINE_FIGURES,CH5-ON-T60,线上单维辟谣干预 T=60,30,60,true,false,4,6,0.1,10,10,35,5,0.05,0.15,2,30,4,180,第五章九情景图补充,补齐第五章九情景图：线上单维辟谣干预晚期启动。,SCI_V3_CH5_NINE_FIGURES_20260613,0,coupled_seirg_full,full_model,chapter5_nine_figures_supplement,false,chapter5_figure_replacement,补齐第五章原有九个治理情景图，使图 5.3.1-5.3.9 均可基于 30 seed 结果重绘。,true
