runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,0.0,1000,0,0,0,0,0,0,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,1.0,932,48,10,10,0,0,0,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,2.0,929,31,24,16,0,0,0,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,3.0,898,34,47,18,0,0,3,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,4.0,859,54,60,24,0,0,3,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,5.0,828,55,81,32,0,0,4,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,6.0,798,44,109,44,0,0,5,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,7.0,747,70,128,50,0,0,5,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,8.0,715,70,150,59,0,0,6,30.0,false,true,4,6,0.1,10,10,15
T30_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781242745692,9.0,684,52,188,69,0,0,7,30.0,false,true,4,6,0.1,10,10,15
