runId,modelMode,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime
M0_T30_ontrue_offtrue_seed25_kon6_koff4_rewire0p1_or50p0_fr8p0_gOn0p05_gOff0p15_1781316989510,0,25,30.0,true,true,4,6,0.1,10,10,50.0,8.0,0.05,0.15,2.0,30.0,4.0
