runId,modelMode,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime
M0_T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p1_gOff0p1_1781499438692,0,26,30.0,true,true,4,6,0.1,10,10,35.0,5.0,0.1,0.1,2.0,30.0,4.0
