runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,0.0,1000,0,0,0,0,0,0,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,1.0,936,44,10,10,0,0,0,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,2.0,935,20,29,16,0,0,0,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,3.0,894,48,34,21,0,0,3,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,4.0,887,24,60,25,0,0,4,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,5.0,839,55,71,32,0,0,3,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,6.0,818,50,92,36,0,0,4,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,7.0,781,53,113,49,0,0,4,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,8.0,747,55,128,66,0,0,4,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,9.0,710,66,143,76,0,0,5,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,10.0,687,47,172,88,0,0,6,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,11.0,642,62,195,95,0,0,6,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,12.0,598,64,226,105,0,0,7,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,13.0,554,72,255,112,0,0,7,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,14.0,505,75,290,122,0,0,8,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,15.0,462,78,316,132,0,0,12,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,16.0,417,74,346,152,0,0,11,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,17.0,362,91,370,163,0,0,14,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,18.0,310,79,417,176,0,0,18,30.0,false,false,4,6,0.1,10,10,30
T30_onfalse_offfalse_seed30_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237791673,19.0,250,92,450,186,0,0,22,30.0,false,false,4,6,0.1,10,10,30
