runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,0.0,1000,0,0,0,0,0,0,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,1.0,507,473,20,0,0,0,0,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,2.0,242,592,166,0,0,0,0,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,3.0,1,499,497,0,0,0,3,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,4.0,0,184,807,0,0,0,9,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,5.0,0,21,940,0,0,0,39,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,6.0,0,0,857,0,0,0,143,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,7.0,0,0,703,0,0,0,297,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,8.0,0,0,522,0,0,0,478,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,9.0,0,0,317,0,0,0,683,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,10.0,0,0,146,0,0,0,854,1,15.0,true,true,0,10,0.0,20,0,16
M1_T15_ontrue_offtrue_seed16_kon10_koff0_rewire0p0_or35p0_fr0p0_gOn0p05_gOff0p15_1781325686993,11.0,0,0,48,0,0,0,952,1,15.0,true,true,0,10,0.0,20,0,16
