runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,0.0,1000,0,0,0,0,0,0,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,1.0,934,46,10,10,0,0,0,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,2.0,933,30,19,16,0,0,2,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,3.0,910,26,33,28,0,0,3,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,4.0,886,34,46,31,0,0,3,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,5.0,862,38,61,35,0,0,4,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,6.0,836,35,81,45,0,0,3,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,7.0,806,43,96,51,0,0,4,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,8.0,775,54,112,54,0,0,5,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,9.0,745,52,131,66,0,0,6,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,10.0,705,57,158,73,0,0,7,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,11.0,667,62,188,75,0,0,8,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,12.0,624,73,209,82,0,0,12,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,13.0,597,53,245,90,0,0,15,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,14.0,539,77,269,97,0,0,18,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,15.0,491,84,297,109,0,0,19,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,16.0,439,80,330,128,1,0,22,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,17.0,381,90,362,142,1,0,24,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,18.0,336,80,401,155,2,0,26,0,15.0,true,false,4,6,0.1,10,10,3
M0_T15_ontrue_offfalse_seed3_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781364276641,19.0,287,89,426,166,3,0,29,0,15.0,true,false,4,6,0.1,10,10,3
