runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,0.0,1000,0,0,0,0,0,0,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,1.0,934,46,10,10,0,0,0,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,2.0,933,28,22,16,0,0,1,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,3.0,900,36,44,18,0,0,2,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,4.0,874,41,58,25,0,0,2,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,5.0,845,46,71,35,0,0,3,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,6.0,818,41,100,38,0,0,3,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,7.0,769,66,113,48,0,0,4,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,8.0,738,54,145,57,0,0,6,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,9.0,683,74,171,63,0,0,9,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,10.0,635,81,204,70,0,0,10,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,11.0,581,85,240,84,0,0,10,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,12.0,520,94,276,97,0,0,13,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,13.0,471,91,314,112,0,0,12,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,14.0,412,88,361,123,0,0,16,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,15.0,355,99,396,133,0,0,17,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,16.0,310,78,447,144,0,0,21,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,17.0,251,88,482,154,0,0,25,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,18.0,208,74,521,172,0,0,25,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,19.0,170,65,556,179,0,0,30,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,20.0,141,55,578,193,0,0,33,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,21.0,120,40,598,202,0,0,40,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,22.0,102,38,608,205,0,0,47,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,23.0,81,38,620,208,0,0,53,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,24.0,66,26,634,215,0,0,59,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,25.0,49,24,643,221,0,0,63,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,26.0,39,19,644,227,0,0,71,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,27.0,34,11,651,227,0,0,77,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,28.0,26,12,643,224,0,0,95,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,29.0,24,6,638,225,0,0,107,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,30.0,19,7,632,221,0,0,121,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,31.0,15,7,622,222,0,0,134,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,32.0,12,8,612,226,0,0,142,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,33.0,11,3,604,223,0,0,159,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,34.0,5,7,578,220,0,0,190,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,35.0,4,4,565,218,0,0,209,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,36.0,4,0,548,218,0,0,230,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,37.0,1,3,529,211,0,0,256,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,38.0,1,1,510,203,0,0,285,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,39.0,1,0,488,204,0,0,307,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,40.0,1,0,466,204,0,0,329,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,41.0,1,0,452,200,0,0,347,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,42.0,1,0,435,202,0,0,362,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,43.0,1,0,420,200,0,0,379,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,44.0,1,0,398,190,0,0,411,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,45.0,1,0,383,181,0,0,435,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,46.0,1,0,366,175,0,0,458,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,47.0,1,0,357,170,0,0,472,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,48.0,1,0,334,171,0,0,494,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,49.0,1,0,321,165,0,0,513,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,50.0,1,0,316,159,0,0,524,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,51.0,1,0,301,159,0,0,539,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,52.0,1,0,284,158,0,0,557,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,53.0,0,1,272,156,0,0,571,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,54.0,0,1,257,153,0,0,589,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,55.0,0,0,242,147,0,0,611,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,56.0,0,0,234,144,0,0,622,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,57.0,0,0,218,136,0,0,646,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,58.0,0,0,203,135,0,0,662,30.0,false,false,4,6,0.1,10,10,19
T30_onfalse_offfalse_seed19_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781237395166,59.0,0,0,187,132,0,0,681,30.0,false,false,4,6,0.1,10,10,19
