runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,0.0,1000,0,0,0,0,0,0,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,1.0,883,97,20,0,0,0,0,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,2.0,882,54,64,0,0,0,0,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,3.0,776,113,109,0,0,0,2,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,4.0,710,122,163,0,0,0,5,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,5.0,597,161,223,0,0,0,19,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,6.0,486,170,300,0,0,0,44,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,7.0,343,216,369,0,0,0,72,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,8.0,242,187,456,0,0,0,115,2,30.0,false,false,0,10,0.1,20,0,6
M2_T30_onfalse_offfalse_seed6_kon10_koff0_rewire0p1_or35p0_fr0p0_gOn0p05_gOff0p15_1781343086877,9.0,143,169,508,0,0,0,180,2,30.0,false,false,0,10,0.1,20,0,6
