runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,0.0,1000,0,0,0,0,0,0,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,1.0,933,47,10,10,0,0,0,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,2.0,932,27,21,18,0,0,2,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,3.0,909,30,38,21,0,0,2,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,4.0,885,34,53,25,0,0,3,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,5.0,867,35,65,30,0,0,3,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,6.0,842,38,77,38,0,0,5,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,7.0,829,31,89,45,0,0,6,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,8.0,811,28,103,51,0,0,7,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,9.0,792,31,114,55,0,0,8,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,10.0,773,34,126,58,0,0,9,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,11.0,758,24,145,62,0,0,11,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,12.0,730,36,156,65,0,0,13,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,13.0,715,34,169,69,0,0,13,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,14.0,701,25,185,77,0,0,12,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,15.0,683,26,199,82,0,0,10,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,16.0,663,29,210,86,0,0,12,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,17.0,646,25,221,93,0,0,15,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,18.0,627,29,230,97,0,0,17,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,19.0,613,25,240,100,0,0,22,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,20.0,594,26,250,104,0,0,26,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,21.0,580,29,256,106,0,0,29,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,22.0,569,19,262,110,0,0,40,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,23.0,548,27,271,114,0,0,40,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,24.0,535,21,276,115,0,0,53,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,25.0,514,26,287,122,0,0,51,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,26.0,504,22,290,125,0,0,59,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,27.0,491,19,294,127,0,0,69,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,28.0,473,27,299,128,0,0,73,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,29.0,462,18,310,127,0,0,83,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,30.0,445,26,311,125,0,0,93,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,31.0,436,20,311,122,3,6,102,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,32.0,418,23,310,122,4,10,113,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,33.0,411,20,305,123,6,12,123,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,34.0,400,15,315,124,6,15,125,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,35.0,387,20,312,121,6,18,136,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,36.0,380,15,312,124,7,20,142,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,37.0,369,16,306,122,12,24,151,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,38.0,358,18,302,124,14,31,153,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,39.0,350,16,305,124,14,37,154,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,40.0,339,13,296,119,16,50,167,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,41.0,333,13,281,114,19,59,181,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,42.0,328,11,271,109,21,71,189,0,30.0,true,true,4,6,0.01,10,10,29
M0_T30_ontrue_offtrue_seed29_kon6_koff4_rewire0p01_or35p0_fr5p0_gOn0p05_gOff0p15_1781321173359,43.0,320,12,263,102,22,80,201,0,30.0,true,true,4,6,0.01,10,10,29
