runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,0.0,1000,0,0,0,0,0,0,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,1.0,939,41,10,10,0,0,0,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,2.0,935,29,21,14,0,0,1,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,3.0,912,28,34,20,0,0,6,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,4.0,881,44,43,21,0,0,11,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,5.0,859,37,60,26,0,0,18,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,6.0,825,50,67,27,0,0,31,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,7.0,792,51,81,28,0,0,48,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,8.0,760,52,91,27,0,0,70,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,9.0,718,61,92,30,0,0,99,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,10.0,675,65,111,37,0,0,112,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,11.0,628,78,122,39,0,0,133,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,12.0,582,70,141,43,0,0,164,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,13.0,521,87,145,45,0,0,202,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,14.0,478,84,154,50,0,0,234,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,15.0,433,73,173,57,0,0,264,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,16.0,366,95,179,58,0,0,302,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,17.0,323,88,173,58,0,0,358,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,18.0,274,82,186,57,0,0,401,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,19.0,222,82,185,53,0,0,458,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,20.0,178,66,200,56,0,0,500,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,21.0,143,67,183,53,0,0,554,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,22.0,121,41,180,53,0,0,605,3,30.0,false,false,4,6,0.1,10,10,16
M3_T30_onfalse_offfalse_seed16_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781353546112,23.0,77,55,162,55,0,0,651,3,30.0,false,false,4,6,0.1,10,10,16
