runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,0.0,1000,0,0,0,0,0,0,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,1.0,937,43,10,10,0,0,0,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,2.0,935,29,20,15,0,0,1,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,3.0,904,39,32,24,0,0,1,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,4.0,885,32,53,29,0,0,1,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,5.0,847,52,67,33,0,0,1,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,6.0,831,39,85,41,0,0,4,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,7.0,795,48,104,49,0,0,4,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,8.0,771,48,121,54,0,0,6,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,9.0,730,56,144,63,0,0,7,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,10.0,696,59,160,78,0,0,7,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,11.0,660,53,193,86,0,0,8,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,12.0,603,73,220,94,0,0,10,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,13.0,562,76,248,103,0,0,11,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,14.0,500,96,280,110,0,0,14,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,15.0,451,85,325,123,0,0,16,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,16.0,397,90,356,141,0,0,16,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,17.0,355,76,391,158,0,0,20,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,18.0,316,66,421,172,0,0,25,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,19.0,266,77,448,182,0,0,27,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,20.0,228,70,476,194,0,0,32,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,21.0,191,63,505,206,0,0,35,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,22.0,158,59,530,216,0,0,37,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,23.0,138,43,553,225,0,0,41,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,24.0,110,43,570,232,0,0,45,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,25.0,88,43,587,232,0,0,50,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,26.0,68,40,601,234,0,0,57,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,27.0,58,26,619,237,0,0,60,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,28.0,40,28,621,241,0,0,70,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,29.0,34,19,624,240,0,0,83,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,30.0,26,12,629,245,0,0,88,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,31.0,13,20,623,246,0,0,98,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,32.0,13,10,622,247,0,0,108,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,33.0,6,8,623,243,0,0,120,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,34.0,2,8,614,241,0,0,135,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,35.0,1,5,599,246,0,0,149,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,36.0,0,1,587,242,0,0,170,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,37.0,0,0,581,240,0,0,179,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,38.0,0,0,560,237,0,0,203,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,39.0,0,0,539,232,0,0,229,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,40.0,0,0,528,231,0,0,241,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,41.0,0,0,518,231,0,0,251,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,42.0,0,0,495,219,0,0,286,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,43.0,0,0,474,212,0,0,314,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,44.0,0,0,457,209,0,0,334,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,45.0,0,0,432,209,0,0,359,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,46.0,0,0,418,207,0,0,375,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,47.0,0,0,394,205,0,0,401,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,48.0,0,0,379,199,0,0,422,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,49.0,0,0,361,195,0,0,444,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,50.0,0,0,339,191,0,0,470,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,51.0,0,0,320,191,0,0,489,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,52.0,0,0,300,189,0,0,511,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,53.0,0,0,273,184,0,0,543,60.0,true,true,4,6,0.1,10,10,1
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,54.0,0,0,256,180,0,0,564,60.0,true,true,4,6,0.1,10,10,1
