runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,0.0,1000,0,0,0,0,0,0,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,1.0,932,48,10,10,0,0,0,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,2.0,932,22,26,19,0,0,1,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,3.0,895,38,39,23,0,0,5,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,4.0,882,31,53,29,0,0,5,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,5.0,853,43,66,32,0,0,6,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,6.0,840,36,79,35,0,0,10,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,7.0,816,34,99,41,0,0,10,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,8.0,783,46,114,46,0,0,11,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,9.0,756,50,128,55,0,0,11,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,10.0,720,54,153,60,0,0,13,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,11.0,675,74,170,66,0,0,15,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,12.0,653,55,201,73,0,0,18,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,13.0,603,66,235,78,0,0,18,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,14.0,562,74,259,86,0,0,19,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,15.0,511,78,291,97,0,0,23,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,16.0,471,70,325,111,0,0,23,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,17.0,419,84,352,121,0,0,24,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,18.0,383,66,388,134,0,0,29,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,19.0,334,75,415,144,0,0,32,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,20.0,302,69,439,151,0,0,39,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,21.0,254,66,473,164,0,0,43,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,22.0,222,58,500,175,0,0,45,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,23.0,185,55,525,189,0,0,46,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,24.0,166,42,547,194,0,0,51,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,25.0,142,36,565,198,0,0,59,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,26.0,121,34,581,201,0,0,63,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,27.0,106,30,588,208,0,0,68,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,28.0,90,27,594,214,0,0,75,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,29.0,79,22,598,215,0,0,86,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,30.0,66,21,601,216,0,0,96,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,31.0,48,22,609,216,0,0,105,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,32.0,38,21,608,219,0,0,114,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,33.0,29,13,610,222,0,0,126,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,34.0,21,16,600,216,0,0,147,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,35.0,16,10,587,214,0,0,173,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,36.0,9,10,579,216,0,0,186,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,37.0,9,3,570,214,0,0,204,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,38.0,4,5,554,211,0,0,226,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,39.0,4,3,536,207,0,0,250,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,40.0,2,3,519,207,0,0,269,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,41.0,2,1,507,208,0,0,282,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,42.0,0,2,496,206,0,0,296,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,43.0,0,1,481,209,0,0,309,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,44.0,0,0,465,210,0,0,325,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,45.0,0,0,456,207,0,0,337,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,46.0,0,0,440,202,0,0,358,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,47.0,0,0,418,196,0,0,386,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,48.0,0,0,404,192,0,0,404,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,49.0,0,0,387,185,0,0,428,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,50.0,0,0,370,183,0,0,447,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,51.0,0,0,364,178,0,0,458,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,52.0,0,0,347,170,0,0,483,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,53.0,0,0,335,162,0,0,503,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,54.0,0,0,330,158,0,0,512,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,55.0,0,0,315,157,0,0,528,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,56.0,0,0,295,153,0,0,552,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,57.0,0,0,279,149,0,0,572,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,58.0,0,0,266,151,0,0,583,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,59.0,0,0,248,145,0,0,607,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,60.0,0,0,241,146,0,0,613,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,61.0,0,0,223,138,1,2,636,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,62.0,0,0,214,134,1,6,645,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,63.0,0,0,202,131,1,7,659,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,64.0,0,0,191,130,1,9,669,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,65.0,0,0,175,129,2,11,683,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,66.0,0,0,162,129,3,15,691,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,67.0,0,0,159,129,3,19,690,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,68.0,0,0,152,124,5,21,698,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,69.0,0,0,146,123,5,22,704,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,70.0,0,0,134,120,5,26,715,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,71.0,0,0,129,119,5,28,719,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,72.0,0,0,125,117,6,31,721,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,73.0,0,0,120,113,8,34,725,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,74.0,0,0,108,106,8,38,740,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,75.0,0,0,101,102,9,39,749,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,76.0,0,0,96,96,10,40,758,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,77.0,0,0,90,91,11,41,767,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,78.0,0,0,88,87,12,41,772,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,79.0,0,0,85,86,12,43,774,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,80.0,0,0,82,84,12,47,775,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,81.0,0,0,79,82,12,48,779,60.0,true,true,4,6,0.1,10,10,23
T60_ontrue_offtrue_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781241413485,82.0,0,0,78,78,12,48,784,60.0,true,true,4,6,0.1,10,10,23
