runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,0.0,1000,0,0,0,0,0,0,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,1.0,935,45,10,10,0,0,0,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,2.0,932,35,21,10,0,0,2,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,3.0,911,29,40,16,0,0,4,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,4.0,874,50,52,19,0,0,5,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,5.0,860,36,72,26,0,0,6,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,6.0,822,48,90,33,0,0,7,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,7.0,787,57,110,39,0,0,7,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,8.0,745,63,135,48,0,0,9,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,9.0,706,61,168,56,0,0,9,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,10.0,654,79,197,61,0,0,9,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,11.0,608,82,230,71,0,0,9,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,12.0,551,88,271,79,0,0,11,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,13.0,494,95,312,88,0,0,11,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,14.0,429,101,357,103,0,0,10,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,15.0,368,105,397,119,0,0,11,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,16.0,316,99,441,130,0,0,14,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,17.0,269,81,484,148,0,0,18,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,18.0,226,79,517,155,0,0,23,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,19.0,195,59,557,171,0,0,18,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,20.0,158,59,583,180,0,0,20,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,21.0,129,56,605,187,0,0,23,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,22.0,95,57,628,193,0,0,27,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,23.0,77,39,655,198,0,0,31,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,24.0,61,35,663,200,0,0,41,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,25.0,49,26,677,202,0,0,46,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,26.0,39,21,686,203,0,0,51,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,27.0,33,13,688,207,0,0,59,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,28.0,27,10,676,207,0,0,80,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,29.0,22,10,669,209,0,0,90,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,30.0,22,4,662,208,0,0,104,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,31.0,16,6,659,205,0,0,114,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,32.0,13,7,645,201,0,0,134,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,33.0,11,4,633,197,0,0,155,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,34.0,9,4,618,198,0,0,171,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,35.0,7,3,602,200,0,0,188,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,36.0,2,6,585,200,0,0,207,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,37.0,2,2,570,198,0,0,228,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,38.0,0,3,557,199,0,0,241,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,39.0,0,2,533,194,0,0,271,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,40.0,0,1,513,194,0,0,292,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,41.0,0,0,490,189,0,0,321,30.0,false,false,4,6,0.1,10,10,2
T30_onfalse_offfalse_seed2_kon6_koff4_rewire0p1_1781230884362,42.0,0,0,469,182,0,0,349,30.0,false,false,4,6,0.1,10,10,2
