runId,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,onlineRate,offlineRate,onlineGovEffect,offlineGovEffect,latentTime,forgetTime,govForgetTime
T30_ontrue_offtrue_seed26_kon6_koff4_rewire0p3_or35p0_fr5p0_gOn0p05_gOff0p15_1781262759871,26,30.0,true,true,4,6,0.3,10,10,35.0,5.0,0.05,0.15,2.0,30.0,4.0
