runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,0.0,1000,0,0,0,0,0,0,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,1.0,929,51,10,10,0,0,0,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,2.0,928,29,27,16,0,0,0,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,3.0,886,43,48,23,0,0,0,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,4.0,852,63,58,27,0,0,0,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,5.0,827,50,89,34,0,0,0,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,6.0,773,75,111,39,0,0,2,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,7.0,741,62,139,56,0,0,2,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,8.0,689,73,167,64,0,0,7,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,9.0,646,75,195,77,0,0,7,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,10.0,592,82,230,88,0,0,8,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,11.0,542,80,265,102,0,0,11,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,12.0,486,87,299,115,0,0,13,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,13.0,434,82,339,128,0,0,17,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,14.0,369,103,372,137,0,0,19,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,15.0,334,69,413,159,0,0,25,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,16.0,277,85,441,171,3,0,23,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,17.0,248,62,481,181,4,0,24,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,18.0,202,67,508,192,6,0,25,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,19.0,176,52,536,200,7,0,29,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,20.0,140,57,559,208,8,0,28,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,21.0,119,39,580,219,10,0,33,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,22.0,99,40,588,223,13,0,37,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,23.0,85,31,597,230,17,0,40,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,24.0,65,31,607,230,18,0,49,0,15.0,true,false,4,6,0.1,10,10,27
M0_T15_ontrue_offfalse_seed27_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781365121623,25.0,56,23,608,236,19,0,58,0,15.0,true,false,4,6,0.1,10,10,27
