runId,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,I1Peak,I1PeakTime,I2Peak,I2PeakTime,G1Peak,G2Peak,cumulativeInfectedPersonHours,finalS,finalE,finalI1,finalI2,finalG1,finalG2,finalR
T60_ontrue_offtrue_seed1_kon6_koff4_rewire0p1_1781233440918,1,60.0,true,true,4,6,0.1,10,10,629.0,30.0,247.0,32.0,12.0,66.0,39055.0,0,0,0,0,5,23,972
