runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,0.0,1000,0,0,0,0,0,0,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,1.0,932,48,10,10,0,0,0,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,2.0,929,31,24,16,0,0,0,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,3.0,898,34,47,18,0,0,3,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,4.0,859,54,60,24,0,0,3,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,5.0,828,55,81,32,0,0,4,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,6.0,798,44,109,44,0,0,5,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,7.0,747,70,128,50,0,0,5,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,8.0,715,70,150,59,0,0,6,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,9.0,684,52,188,69,0,0,7,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,10.0,626,76,213,77,0,0,8,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,11.0,584,77,239,91,0,0,9,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,12.0,530,80,271,107,0,0,12,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,13.0,479,80,309,120,0,0,12,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,14.0,420,91,344,131,0,0,14,0,60.0,false,true,4,6,0.1,10,10,15
M0_T60_onfalse_offtrue_seed15_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781363676314,15.0,383,75,379,145,0,0,18,0,60.0,false,true,4,6,0.1,10,10,15
