runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,0.0,1000,0,0,0,0,0,0,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,1.0,932,48,10,10,0,0,0,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,2.0,929,32,20,17,0,0,2,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,3.0,898,36,39,23,0,0,4,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,4.0,872,43,54,27,0,0,4,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,5.0,842,46,76,31,0,0,5,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,6.0,807,52,97,37,0,0,7,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,7.0,764,70,108,50,0,0,8,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,8.0,738,50,146,58,0,0,8,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,9.0,678,76,173,63,0,0,10,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,10.0,641,76,200,71,0,0,12,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,11.0,600,62,241,82,0,0,15,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,12.0,536,90,267,89,0,0,18,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,13.0,485,93,306,100,0,0,16,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,14.0,426,95,346,115,0,0,18,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,15.0,375,90,390,126,0,0,19,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,16.0,323,82,433,140,0,0,22,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,17.0,266,89,471,147,0,0,27,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,18.0,224,81,504,164,0,0,27,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,19.0,179,69,554,170,0,0,28,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,20.0,138,73,581,178,0,0,30,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,21.0,114,48,614,187,0,0,37,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,22.0,83,48,637,193,0,0,39,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,23.0,65,40,654,199,0,0,42,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,24.0,51,30,670,203,0,0,46,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,25.0,39,23,672,211,0,0,55,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,26.0,33,17,677,211,0,0,62,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,27.0,23,14,674,211,0,0,78,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,28.0,17,12,666,213,0,0,92,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,29.0,13,7,668,213,0,0,99,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,30.0,9,6,663,217,0,0,105,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,31.0,7,5,650,210,0,6,122,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,32.0,4,5,639,206,0,11,135,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,33.0,4,2,625,205,0,17,147,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,34.0,4,0,608,204,0,23,161,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,35.0,3,1,594,199,0,27,176,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,36.0,3,1,583,193,0,31,189,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,37.0,3,1,558,188,0,38,212,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,38.0,1,2,540,184,0,46,227,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,39.0,1,2,511,184,0,51,251,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,40.0,1,0,488,178,0,62,271,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,41.0,0,1,462,174,0,74,289,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,42.0,0,1,439,167,0,88,305,30.0,false,true,4,6,0.1,10,10,29
T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781243374700,43.0,0,0,413,167,0,95,325,30.0,false,true,4,6,0.1,10,10,29
