runId,time,S,E,I1,I2,G1,G2,R,modelMode,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,0.0,1000,0,0,0,0,0,0,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,1.0,934,46,10,10,0,0,0,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,2.0,931,30,24,15,0,0,0,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,3.0,903,34,42,16,0,0,5,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,4.0,880,37,56,17,0,0,10,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,5.0,853,39,68,21,0,0,19,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,6.0,827,47,67,25,0,0,34,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,7.0,815,27,78,31,0,0,49,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,8.0,772,51,79,32,0,0,66,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,9.0,748,52,80,32,0,0,88,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,10.0,716,44,87,38,0,0,115,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,11.0,676,63,93,35,0,0,133,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,12.0,649,52,104,40,0,0,155,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,13.0,597,67,106,44,0,0,186,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,14.0,562,63,106,47,0,0,222,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,15.0,516,62,121,55,0,0,246,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,16.0,475,62,126,57,0,0,280,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,17.0,425,76,132,53,0,0,314,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,18.0,388,73,151,47,0,0,341,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,19.0,344,62,167,43,0,0,384,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,20.0,290,80,165,37,0,0,428,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,21.0,261,60,159,52,0,0,468,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,22.0,226,49,152,58,0,0,515,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,23.0,188,59,129,54,0,0,570,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,24.0,158,47,140,55,0,0,600,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,25.0,117,54,129,64,0,0,636,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,26.0,102,33,123,60,0,0,682,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,27.0,77,33,115,50,0,0,725,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,28.0,61,32,96,44,0,0,767,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,29.0,48,22,89,42,0,0,799,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,30.0,32,22,86,34,0,0,826,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,31.0,25,17,63,37,0,0,858,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,32.0,19,12,54,33,0,0,882,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,33.0,15,6,46,23,0,0,910,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,34.0,11,7,37,18,0,0,927,3,30.0,false,false,4,6,0.1,10,10,23
M3_T30_onfalse_offfalse_seed23_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p05_gOff0p15_1781354151547,35.0,10,5,28,11,0,0,946,3,30.0,false,false,4,6,0.1,10,10,23
