runId,time,S,E,I1,I2,G1,G2,R,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,seedId
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,0.0,1000,0,0,0,0,0,0,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,1.0,939,41,10,10,0,0,0,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,2.0,938,21,25,16,0,0,0,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,3.0,906,36,39,18,0,0,1,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,4.0,883,43,50,23,0,0,1,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,5.0,856,44,70,29,0,0,1,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,6.0,824,45,92,37,0,0,2,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,7.0,788,53,110,47,0,0,2,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,8.0,759,49,133,56,0,0,3,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,9.0,712,67,154,62,0,0,5,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,10.0,676,65,183,69,0,0,7,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,11.0,625,73,212,83,0,0,7,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,12.0,577,86,232,98,0,0,7,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,13.0,544,61,272,115,0,0,8,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,14.0,473,97,293,126,0,0,11,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,15.0,442,74,331,140,0,0,13,30.0,false,false,4,6,0.1,10,10,1
T30_onfalse_offfalse_seed1_kon6_koff4_rewire0p1_1781229401306,16.0,380,85,362,157,0,0,16,30.0,false,false,4,6,0.1,10,10,1
