runId,modelMode,seedId,interventionStartTime,enableOnlineIntervention,enableOfflineIntervention,kOffline,kOnline,pRewire,initialOnlineSeeds,initialOfflineSeeds,I1Peak,I1PeakTime,I2Peak,I2PeakTime,G1Peak,G2Peak,cumulativeInfectedPersonHours,finalS,finalE,finalI1,finalI2,finalG1,finalG2,finalR
M0_T30_onfalse_offtrue_seed29_kon6_koff4_rewire0p1_or35p0_fr5p0_gOn0p0_gOff0p2_1781500757204,0,29,30.0,false,true,4,6,0.1,10,10,677.0,26.0,217.0,30.0,0.0,373.0,30668.0,12,0,0,0,0,3,985
